timestep,value
1770.0,-0.5936888566717242
1771.0,-0.9139127630093251
1772.0,-0.9950888462145211
1773.0,-0.8160755372506181
1774.0,-0.42375782682350543
1775.0,0.07926162168627067
1776.0,0.5615161818255955
1777.0,0.897040282156086
1778.0,0.9982613834006288
1779.0,0.8388329477016676
1780.0,0.4604613254996986
1781.0,-0.03803428572927105
1782.0,-0.5265514241642697
1783.0,-0.8776666419454076
1784.0,-0.999863128220081
1785.0,-0.8613614783244083
1786.0,-0.4983540917778839
1787.0,-0.005517582597005057
1788.0,0.4887019352432369
1789.0,0.8555733856659731
1790.0,0.9996039407569559
1791.0,0.8833730969997877
1792.0,0.5372248995100893
1793.0,0.05131581926294626
1794.0,-0.4478899356913481
1795.0,-0.8305438486468311
1796.0,-0.9971816106517717
1797.0,-0.9045565494707624
1798.0,-0.5768337581125274
1799.0,-0.09925511304865717
1800.0,0.404056243266525
1801.0,0.8023664728228109
1802.0,0.9922839014097237
1803.0,0.9245775811381739
1804.0,0.6169102121013537
1805.0,0.1491997714166978
1806.0,-0.3571642516634883
1807.0,-0.7708385329035609
1808.0,-0.9845910677945375
1809.0,-0.9430795753729381
1810.0,-0.6571518932135129
1811.0,-0.2009805059285892
1812.0,0.3072041349466392
1813.0,0.7357702836628227
1814.0,0.9737788890439599
1815.0,0.9596846744527586
1816.0,0.6972233985589037
1817.0,0.2543912996585169
1818.0,-0.2541972422414189
1819.0,-0.696989529770628
1820.0,-0.959522256827056
1821.0,-0.9739954507980336
1822.0,-0.7367555749933521
1823.0,-0.30918642943190994
1824.0,0.1982006357974909
1825.0,0.6543466097964122
1826.0,0.9414993513152204
1827.0,0.9855971964270182
1828.0,0.7753452960637619
1829.0,0.3650777264578416
1830.0,-0.13931171277118296
1831.0,-0.607719774388268
1832.0,-0.9193964312235917
1833.0,-0.9940608971753342
1834.0,-0.8125558232048472
1835.0,-0.4217321698206078
1836.0,0.0776728371814754
1837.0,0.5570209251151618
1838.0,0.8929132539694501
1839.0,0.998946954887366
1840.0,0.8479178469412811
1841.0,0.478769918008852
1842.0,-0.013475893607451526
1843.0,-0.5022016650390376
1844.0,-0.8617691299831781
1845.0,-0.9998097151517396
1846.0,-0.8809313063266258
1847.0,-0.5357628938905011
1848.0,-0.053033341455639635
1849.0,0.4432595947458613
1850.0,0.825709600506218
1851.0,0.9962028498568105
1852.0,0.9110680852477876
1853.0,0.5922340478134379
1854.0,0.1215511307823628
1855.0,-0.38024476844913235
1856.0,-0.7845137107817989
1857.0,-0.9876856325391177
1858.0,-0.9377756820835854
1859.0,-0.6476574313699883
1860.0,-0.19171214653729918
1861.0,0.31326620402531297
1862.0,0.738001830298095
1863.0,0.9738301298542367
1864.0,0.9604819440143421
1865.0,0.7014592202275041
1866.0,0.26308643154265315
1867.0,-0.2424983187260463
1868.0,-0.686043948678563
1869.0,-0.9542293142153248
1870.0,-0.978600948514917
1871.0,-0.7530198276844272
1872.0,-0.3351771187379618
1873.0,0.16818713924190076
1874.0,0.6285683499883152
1875.0,0.9285060804731826
1876.0,0.9915401017017682
1877.0,0.8016772505676569
1878.0,0.40741908909166225
1879.0,-0.09065611119525979
1880.0,-0.5655705398662217
1881.0,-0.8963231232827988
1882.0,-0.998708505738775
1883.0,-0.8467317850378765
1884.0,-0.47917875901034035
1885.0,0.010311309756581035
1886.0,0.49712226929141
1887.0,0.8573936014403981
1888.0,0.9995266249710064
1889.0,0.8874522410257906
1890.0,0.5497551957964995
1891.0,0.07235416944158021
1892.0,-0.4233804664578256
1893.0,-0.8114924810439224
1894.0,-0.9934372524526723
1895.0,-0.9230837696428222
1896.0,-0.6183827629597947
1897.0,-0.15675688053809722
1898.0,0.34459585479598465
1899.0,0.7584684110371224
1900.0,0.9799177447700834
1901.0,0.9528573972259453
1902.0,0.6842354951571804
1903.0,0.24222101799259466
1904.0,-0.26112100150643675
1905.0,-0.6982559429387123
1906.0,-0.9584934533699235
1907.0,-0.9760013319985024
1908.0,-0.7464333941381308
1909.0,-0.32797800020788764
1910.0,0.17341750809670672
1911.0,0.6308878619677176
1912.0,0.9287522350076673
1913.0,0.9917540740416184
1914.0,0.8040508211946105
1915.0,0.4131679270614452
1916.0,-0.08206202360351458
1917.0,-0.5565073501967708
1918.0,-0.8903598726628655
1919.0,-0.9993793159055655
1920.0,-0.8561271371714619
1921.0,-0.4968431933393185
1922.0,-0.012249266067892006
1923.0,0.4753796549431383
1924.0,0.8430761818262386
1925.0,0.9981825694524821
1926.0,0.9016797070554523
1927.0,0.577974532721734
1928.0,0.10869804128266698
1929.0,-0.3879028887770656
1930.0,-0.7867715162544933
1931.0,-0.9875293943860144
1932.0,-0.939719341627136
1933.0,-0.6554597495739419
1934.0,-0.20634352778369125
1935.0,0.2946175430091239
1936.0,0.7214433232666456
1937.0,0.9668650356434186
1938.0,0.9692681929088386
1939.0,0.728135366778805
1940.0,0.30412484099319137
1941.0,-0.19621425636899437
1942.0,-0.6472323329506058
1943.0,-0.9357352010469335
1944.0,-0.9893800527295307
1945.0,-0.794791375732945
1946.0,-0.4008663791416085
1947.0,0.09353934714221625
1948.0,0.564437900239832
1949.0,0.8938076284010619
1950.0,0.9991629245310631
1951.0,0.8541892181370767
1952.0,0.4952866297193912
1953.0,0.012402407075102337
1954.0,-0.4735319560547942
1955.0,-0.8408940041444218
1956.0,-0.9978036478961231
1957.0,-0.9050830572683926
1958.0,-0.5860107188722014
1959.0,-0.12044826980157833
1960.0,0.3751709664628164
1961.0,0.7769717058269011
1962.0,0.984594254026433
1963.0,0.9462443083984265
1964.0,0.6715869806767241
1965.0,0.22928185080649113
1966.0,-0.2702052502824463
1967.0,-0.7022047507769502
1968.0,-0.9589596199963347
1969.0,-0.9764892937023811
1970.0,-0.7505077509138458
1971.0,-0.3374417189817002
1972.0,0.15968496942796764
1973.0,0.6169632466574755
1974.0,0.920485872209666
1975.0,0.9947097668566011
1976.0,0.8212344965489158
1977.0,0.4433347831251074
1978.0,-0.044862086466559405
1979.0,-0.5218405600836106
1980.0,-0.8689488680082008
1981.0,-0.9999059176867473
1982.0,-0.8822272767115232
1983.0,-0.5452548337866449
1984.0,-0.0728124154759558
1985.0,0.417667351605619
1986.0,0.804341962564299
1987.0,0.991221319773359
1988.0,0.9319783933270058
1989.0,0.6414065456385517
1990.0,0.19169672991418826
1991.0,-0.30552157414604625
1992.0,-0.7269021506108574
1993.0,-0.9679791268377821
1994.0,-0.9690499303322829
1995.0,-0.7299351174819556
1996.0,-0.309972466456003
1997.0,0.18673350287775467
1998.0,0.6371335646660269
1999.0,0.9297186611179075
2000.0,0.9921147013144861
2001.0,0.8089615748588181
2002.0,0.4256654705719239
2003.0,-0.06288486323726987
2004.0,-0.5358272193844076
2005.0,-0.8762313740193004
2006.0,-0.9999999293645765
2007.0,-0.8766235781004162
2008.0,-0.5366736385415186
2009.0,-0.06419884391967602
2010.0,0.4240758224658556
2011.0,0.8075950024865731
2012.0,0.9917327742293075
2013.0,0.9311213675860692
2014.0,0.6408019806172128
2015.0,0.19246364947333558
2016.0,-0.30328243358345114
2017.0,-0.724204601306616
2018.0,-0.9665866062488552
2019.0,-0.970768240578555
2020.0,-0.7358049836009386
2021.0,-0.3196507690832396
2022.0,0.17516175184578445
2023.0,0.6267990105214983
2024.0,0.9241267114401818
2025.0,0.9940446945192024
2026.0,0.8194360822293827
2027.0,0.44332915114475463
2028.0,-0.04173285714681594
2029.0,-0.5164812277675438
2030.0,-0.8642539063448047
2031.0,-0.9996550962967706
2032.0,-0.8895037688863401
2033.0,-0.5609372523976273
2034.0,-0.09469767118837892
2035.0,0.3947311077805228
2036.0,0.7872443553596679
2037.0,0.9865854539936447
2038.0,0.9439335571266304
2039.0,0.6698341044945141
2040.0,0.23156317713263358
2041.0,-0.26340881596403615
2042.0,-0.6937837290066037
2043.0,-0.9541605873325795
2044.0,-0.9808346727273576
2045.0,-0.7673594129256314
2046.0,-0.36607558762384695
2047.0,0.12474753006483148
2048.0,0.5849937318948983
2049.0,0.9020987279779488
2050.0,0.9985699854515507
2051.0,0.8509020585755025
2052.0,0.4952757129019427
2053.0,0.018665976705092145
2054.0,-0.46244897758495235
2055.0,-0.8305613454391428
2056.0,-0.9958273272656455
2057.0,-0.9179759580923357
2058.0,-0.6160952296855176
2059.0,-0.16392401803914794
2060.0,0.3281822080023171
2061.0,0.7401958047341928
2062.0,0.9716899830390431
2063.0,0.966301791745614
2064.0,0.7254299600763348
2065.0,0.30784478287802325
2066.0,-0.18467596083387958
2067.0,-0.6321683356175879
2068.0,-0.9257038051962778
2069.0,-0.9938926397493977
2070.0,-0.8202235676882539
2071.0,-0.4470336735008906
2072.0,0.03483899153828145
2073.0,0.5081847481496802
2074.0,0.8579381142835842
2075.0,0.9991410970947058
2076.0,0.8975602489244822
2077.0,0.5779591503483966
2078.0,0.11803393274915747
2079.0,-0.3704963836514565
2080.0,-0.7690373248615786
2081.0,-0.9809049834605915
2082.0,-0.9547644159430898
2083.0,-0.6970424681389447
2084.0,-0.27031982529372534
2085.0,0.22188896054476076
2086.0,0.660260103770639
2087.0,0.9385883529382214
2088.0,0.98950476804873
2089.0,0.80076003955188
2090.0,0.41814327399873763
2091.0,-0.06565227590996398
2092.0,-0.5335028492563423
2093.0,-0.8722141652694755
2094.0,-0.9998995542985477
2095.0,-0.8857564540034142
2096.0,-0.5574699981053922
2097.0,-0.09447083300036306
2098.0,0.39130439752161694
2099.0,0.7824847354270381
2100.0,0.9846192710576012
2101.0,0.9489654316466285
2102.0,0.6842171666098604
2103.0,0.25435727122928403
2104.0,-0.23682913863995236
2105.0,-0.6708259621141534
2106.0,-0.9429825473637607
2107.0,-0.9877352348436
2108.0,-0.7943786276161591
2109.0,-0.4095984761750538
2110.0,0.07382617327661885
2111.0,0.5394113782629819
2112.0,0.8750405848922508
2113.0,0.9999543255450396
2114.0,0.8841622829306629
2115.0,0.5556165976198837
2116.0,0.09343722337268964
2117.0,-0.3911622959729155
2118.0,-0.7816452767310499
2119.0,-0.9841723876508188
2120.0,-0.9501358948842871
2121.0,-0.687800444444198
2122.0,-0.2602687396964308
2123.0,0.229720758568014
2124.0,0.6644960691415494
2125.0,0.9397112736931926
2126.0,0.9893766733574215
2127.0,0.8016584710779788
2128.0,0.4216706687357949
2129.0,-0.05939268128992961
2130.0,-0.5261607902475812
2131.0,-0.8667600336451864
2132.0,-0.9996191088789195
2133.0,-0.8929849120933383
2134.0,-0.5724847769452543
2135.0,-0.11494053132914098
2136.0,0.3700660821944002
2137.0,0.7664479901242155
2138.0,0.979394747763355
2139.0,0.9580339954373153
2140.0,0.7075598099990844
2141.0,0.28794246118519
2142.0,-0.20045376462312944
2143.0,-0.6408898872614177
2144.0,-0.9281570078257356
2145.0,-0.9936960317437425
2146.0,-0.8219376323370142
2147.0,-0.4539734526530671
2148.0,0.022300443126397812
2149.0,0.4931975041380496
2150.0,0.8463837710937825
2151.0,0.9976681560884865
2152.0,0.9110525429183736
2153.0,0.6072713439205403
2154.0,0.15880104079183283
2155.0,-0.32745282409542714
2156.0,-0.7356504253051661
2157.0,-0.9686116637561718
2158.0,-0.9709368828862245
2159.0,-0.7421571138308958
2160.0,-0.3367981554093498
2161.0,0.1486389127498304
2162.0,0.5986663165428054
2163.0,0.9062873114497844
2164.0,0.9984247327341029
2165.0,0.8532596319866796
2166.0,0.5053712399754965
2167.0,0.03747391124635193
2168.0,-0.43926826992153184
2169.0,-0.8116597286284563
2170.0,-0.9913443779447374
2171.0,-0.9357519315515432
2172.0,-0.658158086090996
2173.0,-0.22448723877880958
2174.0,0.2623659688524337
2175.0,0.6869622745373136
2176.0,0.9486894000453021
2177.0,0.9855897576308088
2178.0,0.7890044060787832
2179.0,0.4055775778012558
2180.0,-0.07383557233229078
2181.0,-0.5357143492943744
2182.0,-0.8707578231554907
2183.0,-0.9997416899351456
2184.0,-0.8922318913864759
2185.0,-0.5737393381849922
2186.0,-0.11964001352405353
2187.0,0.3626843703546232
2188.0,0.7592488086521055
2189.0,0.9763990160401211
2190.0,0.9629134915164232
2191.0,0.7220613692998133
2192.0,0.31078334450659223
2193.0,-0.17379338460443472
2194.0,-0.6173070255675515
2195.0,-0.9151528633374632
2196.0,-0.9971436967880152
2197.0,-0.8440280056532736
2198.0,-0.4919834688359483
2199.0,-0.024043401629638087
2200.0,0.44950609602572994
2201.0,0.8171260019986785
2202.0,0.9922901323987606
2203.0,0.9338330328902009
2204.0,0.6555990827038083
2205.0,0.22313706450520762
2206.0,-0.26176446083312327
2207.0,-0.6850473134875724
2208.0,-0.9472118176861528
2209.0,-0.9866926826557173
2210.0,-0.7942939688074526
2211.0,-0.4153039989195861
2212.0,0.06118963297068624
2213.0,0.5232582627763419
2214.0,0.8624291601004385
2215.0,0.9991418779960661
2216.0,0.9013917900908341
2217.0,0.5921965826231778
2218.0,0.14414993303301418
2219.0,-0.33764286865865234
2220.0,-0.7402312705617079
2221.0,-0.9692966660110951
2222.0,-0.9712344804303026
2223.0,-0.7456747520850733
2224.0,-0.34552231713661674
2225.0,0.1354756445675539
2226.0,0.5847076116327308
2227.0,0.8970652723369718
2228.0,0.9995261145047133
2229.0,0.8682040645035017
2230.0,0.5338916938506792
2231.0,0.07481425993971219
2232.0,-0.40169338956247225
2233.0,-0.7842906567415754
2234.0,-0.9836424758239087
2235.0,-0.9532623865350238
2236.0,-0.7003282714272089
2237.0,-0.2839600498941211
2238.0,0.19862149187304534
2239.0,0.6348089731157023
2240.0,0.9228857960384201
2241.0,0.995734453030756
2242.0,0.8364524815771023
2243.0,0.4822477882516837
2244.0,0.015721892501819646
2245.0,-0.4544110258753468
2246.0,-0.8186645112772231
2247.0,-0.9922714514016419
2248.0,-0.9348931707414583
2249.0,-0.6599675523937903
2250.0,-0.23153567120623064
2251.0,0.2506976914255814
2252.0,0.6745795351254456
2253.0,0.9415917776706849
2254.0,0.9897360415525098
2255.0,0.8079071458486599
2256.0,0.43842817098145775
2257.0,-0.03282528488004796
2258.0,-0.49640158844114735
2259.0,-0.8446994227295597
2260.0,-0.9969360382928226
2261.0,-0.9178653712094899
2262.0,-0.625913138238697
2263.0,-0.18885714150717695
2264.0,0.2919285828897425
2265.0,0.704998278834422
2266.0,0.9546660865675295
2267.0,0.9831576952199955
2268.0,0.78395700696362
2269.0,0.4032698149985625
2270.0,-0.07071786431414043
2271.0,-0.5282841336874681
2272.0,-0.8635748780593614
2273.0,-0.9990840790847835
2274.0,-0.9035512576839271
2275.0,-0.5991476229934918
2276.0,-0.15630488598756198
2277.0,0.3226012761151962
2278.0,0.726928471096692
2279.0,0.9633271938064835
2280.0,0.9772787789732463
2281.0,0.7656456955521697
2282.0,0.37735040321435553
2283.0,-0.0979573934063508
2284.0,-0.5506145050218458
2285.0,-0.876249540245345
2286.0,-0.9998395577826757
2287.0,-0.8929752967659756
2288.0,-0.5803661641997511
2289.0,-0.13410141338827114
2290.0,0.34299383483202395
2291.0,0.7410604224476975
2292.0,0.9684992275677236
2293.0,0.9730344252273877
2294.0,0.7537058186991148
2295.0,0.36104448042029397
2296.0,-0.11459227739782661
2297.0,-0.5638284488527723
2298.0,-0.8834244038548631
2299.0,-0.9999934055675065
2300.0,-0.8868334690549251
2301.0,-0.5700185340587579
2302.0,-0.12236533983982027
2303.0,0.35332228679736527
2304.0,0.7478716538870165
2305.0,0.9707937669241917
2306.0,0.9710219960908322
2307.0,0.7485872838064299
2308.0,0.3545659498358994
2309.0,-0.12067162952147197
2310.0,-0.5682025647402138
2311.0,-0.8855193273899978
2312.0,-0.9999999991086089
2313.0,-0.8855092559977461
2314.0,-0.5683396748600497
2315.0,-0.12114857967212213
2316.0,0.35370570389005057
2317.0,0.747601996355932
2318.0,0.9704998386305783
2319.0,0.9715070667529013
2320.0,0.7504766077091778
2321.0,0.3579952141040233
2322.0,-0.116217112405981
2323.0,-0.5638315623880049
2324.0,-0.8826602898998956
2325.0,-0.9999762511656451
2326.0,-0.8890834864040044
2327.0,-0.5753668617981937
2328.0,-0.1304560900214303
2329.0,0.3441486325108159
2330.0,0.7402418317561557
2331.0,0.9675797427453907
2332.0,0.974426557827789
2333.0,0.7593053784809342
2334.0,0.37129003663593924
2335.0,-0.10121265825020709
2336.0,-0.5506207989456774
2337.0,-0.8746757521220075
2338.0,-0.9997015064966897
2339.0,-0.8973365086793129
2340.0,-0.5909425081572485
2341.0,-0.15024792079864144
2342.0,0.3245404430154944
2343.0,0.7255325553162523
2344.0,0.9616695772081815
2345.0,0.9793879648211288
2346.0,0.7747471197213579
2347.0,0.3942797871343954
2348.0,-0.07561200045376501
2349.0,-0.5282937363824228
2350.0,-0.8611016321133704
2351.0,-0.9986177828275917
2352.0,-0.9097423669609126
2353.0,-0.6147024615896932
2354.0,-0.18042354725541315
2355.0,0.29467158130722043
2356.0,0.7029792964422893
2357.0,0.9520846090075724
2358.0,0.9856649343623877
2359.0,0.7962028318003429
2360.0,0.4266432470534978
2361.0,-0.03936406740085428
2362.0,-0.49641467891886343
2363.0,-0.8411955621932161
2364.0,-0.9958312253943198
2365.0,-0.925455856947729
2366.0,-0.6460504345109223
2367.0,-0.22078867358196005
2368.0,0.2542671247518672
2369.0,0.6718768891871366
2370.0,0.9378309129790483
2371.0,0.9921907431076062
2372.0,0.8227765306828329
2373.0,0.467870702984895
2374.0,0.007543646394439312
2375.0,-0.4544278168305721
2376.0,-0.8139622136663143
2377.0,-0.9901169680226789
2378.0,-0.9432945734295262
2379.0,-0.6841200868359721
2380.0,-0.2710050176127649
2381.0,0.20303834709795457
2382.0,0.6313509438660186
2383.0,0.91762592957131
2384.0,0.9975525671382642
2385.0,0.8532432485891057
2386.0,0.5172117626567186
2387.0,0.0650237325473549
2388.0,-0.4017141037844302
2389.0,-0.7781924865755127
2390.0,-0.9799308978838012
2391.0,-0.9617193795101784
2392.0,-0.7277273283200021
2393.0,-0.33052414108198586
2394.0,0.14075305799997698
2395.0,0.580416537467701
2396.0,0.8899317255369025
2397.0,0.9999907906769511
2398.0,0.886013262614082
2399.0,0.5736112945339389
2400.0,0.13280996879396567
2401.0,-0.3376677081845736
2402.0,-0.7325201727459166
2403.0,-0.9634330646886273
2404.0,-0.9788181464038873
2405.0,-0.7753167053434882
2406.0,-0.3985072919061744
2407.0,0.06732517084738178
2408.0,0.5180573923896524
2409.0,0.8530056930760769
2410.0,0.9974089640166574
2411.0,0.9190978095261858
2412.0,0.6356372048995416
2413.0,0.210362146628783
2414.0,-0.26179356840294704
2415.0,-0.6755001915013734
2416.0,-0.938528579487511
2417.0,-0.9922991122924485
2418.0,-0.8249073266491596
2419.0,-0.4737345739648315
2420.0,-0.017076867565222066
2421.0,0.44332830634635245
2422.0,0.8049740700477085
2423.0,0.987401305223654
2424.0,0.9500832146967567
2425.0,0.7014054811964305
2426.0,0.29675730780299703
2427.0,-0.17382679737509688
2428.0,-0.6057125127405529
2429.0,-0.9029326836981869
2430.0,-0.9995017132124554
2431.0,-0.8740456596661852
2432.0,-0.5545086255775734
2433.0,-0.11190461240802371
2434.0,0.3554828624466376
2435.0,0.7439338351481557
2436.0,0.9673057101222294
2437.0,0.9761221351856605
2438.0,0.768510052999102
2439.0,0.39057210618409305
2440.0,-0.07387316848920092
2441.0,-0.5218952292526284
2442.0,-0.8542670453031579
2443.0,-0.9974341002514752
2444.0,-0.9197746204804933
2445.0,-0.6385603902702218
2446.0,-0.216091161201422
2447.0,0.2541269026354584
2448.0,0.6680880065644
2449.0,0.9342908784948378
2450.0,0.9939523338769162
2451.0,0.8339674844355642
2452.0,0.48976372059801726
2453.0,0.037432471318724674
2454.0,-0.4231086987249739
2455.0,-0.79019400223869
2456.0,-0.9828475404522821
2457.0,-0.9586305209823884
2458.0,-0.722967444952162
2459.0,-0.32790677167746635
2460.0,0.1393957081265484
2461.0,0.5759178876570209
2462.0,0.8854860902161744
2463.0,0.9999548046968092
2464.0,0.8941891447104551
2465.0,0.5915600864866953
2466.0,0.15875637574966087
2467.0,-0.3089300172884527
2468.0,-0.7085941114887385
2469.0,-0.9523581726655223
2470.0,-0.9866813453559576
2471.0,-0.8040985426095483
2472.0,-0.44481946548951307
2473.0,0.012149150960447962
2474.0,0.46639307524043117
2475.0,0.8181610074690432
2476.0,0.9902637854090478
2477.0,0.9449960057976218
2478.0,0.6923740280383214
2479.0,0.2878955276307739
2480.0,-0.17967311047742013
2481.0,-0.6077896292554333
2482.0,-0.902625728848542
2483.0,-0.9996210891499089
2484.0,-0.8776012121408516
2485.0,-0.5633760189496537
2486.0,-0.1258258003693773
2487.0,0.33921581019118113
2488.0,0.7299602192801241
2489.0,0.9609407346775323
2490.0,0.9816931301739511
2491.0,0.7877598301116004
2492.0,0.4216228110606804
2493.0,-0.036624317161150596
2494.0,-0.48681210251603213
2495.0,-0.8305963365645253
2496.0,-0.9929349498464026
2497.0,-0.9384519376725788
2498.0,-0.6791235595354951
2499.0,-0.27162183334508294
2500.0,0.19509032201614998
2501.0,0.6191926549265276
2502.0,0.9082221257813086
2503.0,0.9992216070344994
2504.0,0.8724343525648446
2505.0,0.5555695799848125
2506.0,0.11772346125386943
2507.0,-0.34570582997950783
2508.0,-0.7338118629737733
2509.0,-0.9621483225623343
2510.0,-0.9810899093848888
2511.0,-0.7865965557168713
2512.0,-0.42105070702562036
2513.0,0.036000180446217146
2514.0,0.4851691126151921
2515.0,0.8288462816310513
2516.0,0.9924043814840111
2517.0,0.9403871775840577
2518.0,0.6841731763333472
2519.0,0.2794628777675888
2520.0,-0.18585045829712818
2521.0,-0.6107809724049179
2522.0,-0.9031680634974739
2523.0,-0.9996546919074711
2524.0,-0.87939744840715
2525.0,-0.5685456981157934
2526.0,-0.13453242552440967
2527.0,0.3285717954635126
2528.0,0.7204568438362848
2529.0,0.9562981924378431
2530.0,0.985104464580227
2531.0,0.8007216498455106
2532.0,0.4431237127046045
2533.0,-0.010275623154973108
2534.0,-0.4613968551115041
2535.0,-0.8127165883888312
2536.0,-0.9883443334067259
2537.0,-0.9504003647321329
2538.0,-0.7071635589508013
2539.0,-0.3112414539614248
2540.0,0.15182805662043025
2541.0,0.5820694081449853
2542.0,0.8866557740225037
2543.0,0.9999279333168842
2544.0,0.8975303286437772
2545.0,0.6016248109001339
2546.0,0.1760710256444781
2547.0,-0.2873734956800022
2548.0,-0.6888474948372182
2549.0,-0.9419023293694907
2550.0,-0.992104854605413
2551.0,-0.8287262855935115
2552.0,-0.487011318937231
2553.0,-0.04055283828792315
2554.0,0.4145733122541162
2555.0,0.7804898226105244
2556.0,0.9785623778322555
2557.0,0.9662833512921493
2558.0,0.7463727635051309
2559.0,0.3661526211051119
2560.0,-0.09265698417607517
2561.0,-0.5315153439690754
2562.0,-0.8562284899109848
2563.0,-0.997158826899847
2564.0,-0.9241426514036641
2565.0,-0.6529236239174291
2566.0,-0.24173491676044537
2567.0,0.22122307457391335
2568.0,0.6367126315665819
2569.0,0.9157311182240366
2570.0,0.9985659518152863
2571.0,0.8675548286382007
2572.0,0.5508284808686551
2573.0,0.11624790975731754
2574.0,-0.34315247657444276
2575.0,-0.7290895854975573
2576.0,-0.9590553414769193
2577.0,-0.9839428059620476
2578.0,-0.7985120627161378
2579.0,-0.44246973135631007
2580.0,0.008054956457066428
2581.0,0.45680311244637983
2582.0,0.8079580370340115
2583.0,0.9865983747554297
2584.0,0.9546678446996059
2585.0,0.7190608280004736
2586.0,0.33011057699476676
2587.0,-0.1291837031171916
2588.0,-0.5608808919001715
2589.0,-0.8729855712322369
2590.0,-0.9990440908553931
2591.0,-0.9122766917732409
2592.0,-0.6312440331785519
2593.0,-0.21585395534850427
2594.0,0.24542759730309782
2595.0,0.654427378364189
2596.0,0.924158397739988
2597.0,0.997309699315097
2598.0,0.8584045297304824
2599.0,0.5370516745558453
2600.0,0.10161192760201489
2601.0,-0.3553608523055783
2602.0,-0.7367999270524327
2603.0,-0.9617408132289379
2604.0,-0.9824937703008891
2605.0,-0.7947341748516995
2606.0,-0.4383801698806559
2607.0,0.010915215503813738
2608.0,0.45783970449221645
2609.0,0.8076461343841816
2610.0,0.9862330666979255
2611.0,0.9558269933579436
2612.0,0.7229505150681914
2613.0,0.33700021211453457
2614.0,-0.12025107072208954
2615.0,-0.551992362267282
2616.0,-0.866874308366397
2617.0,-0.9983291740250022
2618.0,-0.9186267230391719
2619.0,-0.644701654044984
2620.0,-0.23453272293917063
2621.0,0.22514753329621523
2622.0,0.6372032981837675
2623.0,0.9146215007169758
2624.0,0.9988759561539408
2625.0,0.8722560505742966
2626.0,0.5615668202094035
2627.0,0.13243229085721767
2628.0,-0.3245826386167724
2629.0,-0.713093281423138
2630.0,-0.9512204483755637
2631.0,-0.9888343084722123
2632.0,-0.8180878604507643
2633.0,-0.47503086708906944
2634.0,-0.03197734326365952
2635.0,0.41775298328425736
2636.0,0.7794964376009618
2637.0,0.9771665671459419
2638.0,0.9692434567457822
2639.0,0.7574740875055961
2640.0,0.3864650095141455
2641.0,-0.06573378087732419
2642.0,-0.5040618430729038
2643.0,-0.836435487830833
2644.0,-0.993085933861992
2645.0,-0.9411887242620404
2646.0,-0.6917201858261108
2647.0,-0.2971133058481111
2648.0,0.15978172859079814
2649.0,0.5831040406599592
2650.0,0.8840961693700008
2651.0,0.9997049939227939
2652.0,0.9057731300808611
2653.0,0.622064655318372
2654.0,0.20808430493611427
2655.0,-0.24942087148109587
2656.0,-0.65464852723823
2657.0,-0.9228016846649759
2658.0,-0.997822544446204
2659.0,-0.8640929619673007
2660.0,-0.5496633436024068
2661.0,-0.12034722262972193
2662.0,0.3340707262400331
2663.0,0.7186195375128493
2664.0,0.9529878711795722
2665.0,0.9882843739865255
2666.0,0.8172173204570344
2667.0,0.47557814705631807
2668.0,0.03473199085629966
2669.0,-0.41330484538053414
2670.0,-0.7750770641774204
2671.0,-0.9751796365426996
2672.0,-0.9719607904531645
2673.0,-0.7661715120179752
2674.0,-0.40076967181435913
2675.0,0.04806747344371187
2676.0,0.48683789780540243
2677.0,0.8241972817275506
2678.0,0.9899690663111574
2679.0,0.9497271408747262
2680.0,0.71192407786096
2681.0,0.3260933792739553
2682.0,-0.12748740718085544
2683.0,-0.5545115798056287
2684.0,-0.8662534351562072
2685.0,-0.9979954877514553
2686.0,-0.9224473201839949
2687.0,-0.6553771782944983
2688.0,-0.25229872695018923
2689.0,0.20308633488387295
2690.0,0.6162799126764341
2691.0,0.9015976003383247
2692.0,0.9999276641517676
2693.0,0.8909601805799359
2694.0,0.5973600078873017
2695.0,0.18003082020824637
2696.0,-0.27453573300988865
2697.0,-0.672194397400137
2698.0,-0.9306436224205975
2699.0,-0.9964482009687798
2700.0,-0.8560686869231574
2701.0,-0.5386248910672357
2702.0,-0.10983410948690993
2703.0,0.34160970212667957
2704.0,0.722389413056659
2705.0,0.9538514480261224
2706.0,0.9882401675668303
2707.0,0.8185316152682167
2708.0,0.4798456980985131
2709.0,0.04215769748154211
2710.0,-0.4041740625187489
2711.0,-0.7670681661846654
2712.0,-0.9717129876005153
2713.0,-0.9759758757898694
2714.0,-0.7790575589693914
2715.0,-0.42161822463865223
2716.0,0.0226381418877744
2717.0,0.4621752264088216
2718.0,0.8064894250785453
2719.0,0.9847395761160694
2720.0,0.960307708086417
2721.0,0.7383009876371851
2722.0,0.3644621914503736
2723.0,-0.08427458886592072
2724.0,-0.5156291391700362
2725.0,-0.840955207026907
2726.0,-0.9934510435125659
2727.0,-0.9418608520533366
2728.0,-0.6968600963603266
2729.0,-0.3088245417801006
2730.0,0.14254635940652433
2731.0,0.5646105243999793
2732.0,0.8707995285211645
2733.0,0.9983663601897071
2734.0,0.9212277735940421
2735.0,0.6552761839205075
2736.0,0.25508374009770396
2737.0,-0.1973135099990061
2738.0,-0.6092426146643334
2739.0,-0.896378278623086
